[ 2026-03-04 13:15:15,672 ] asyncio - DEBUG - Using proactor: IocpProactor
[ 2026-03-04 18:37:25,980 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\ankan\Downloads\Customer-Categorizer\venv\lib\site-packages\certifi\cacert.pem
[ 2026-03-04 18:37:26,208 ] urllib3.connectionpool - DEBUG - https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com:443 "GET /model.pkl HTTP/1.1" 200 4532
[ 2026-03-04 18:37:26,208 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': '+Ut9Si0cSX8rLzTkHkKs20H/5jrHLPaPM0F+Vurwz5DS5/OZcmWmzCDbi4mXRcw8TcZEkwcVV/GW/OKII6K2DAblstxQJm9/', 'x-amz-request-id': '60PMQPHGXV2RPRZ3', 'Date': 'Wed, 04 Mar 2026 13:07:30 GMT', 'Last-Modified': 'Wed, 04 Mar 2026 12:37:35 GMT', 'ETag': '"eb261d6b0fabe02009e7f456a3c77c81"', 'x-amz-server-side-encryption': 'AES256', 'Accept-Ranges': 'bytes', 'Content-Type': 'binary/octet-stream', 'Content-Length': '4532', 'Server': 'AmazonS3'}
[ 2026-03-04 18:37:26,209 ] botocore.parsers - DEBUG - Response body:
<botocore.response.StreamingBody object at 0x000001BC2107E710>
[ 2026-03-04 18:37:26,210 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <botocore.retryhandler.RetryHandler object at 0x000001BC2132D720>
[ 2026-03-04 18:37:26,210 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-04 18:37:26,210 ] botocore.hooks - DEBUG - Event needs-retry.s3.GetObject: calling handler <bound method S3RegionRedirector.redirect_from_error of <botocore.utils.S3RegionRedirector object at 0x000001BC2132D7E0>>
[ 2026-03-04 18:37:26,211 ] boto3.resources.action - DEBUG - Response: {'ResponseMetadata': {'RequestId': '60PMQPHGXV2RPRZ3', 'HostId': '+Ut9Si0cSX8rLzTkHkKs20H/5jrHLPaPM0F+Vurwz5DS5/OZcmWmzCDbi4mXRcw8TcZEkwcVV/GW/OKII6K2DAblstxQJm9/', 'HTTPStatusCode': 200, 'HTTPHeaders': {'x-amz-id-2': '+Ut9Si0cSX8rLzTkHkKs20H/5jrHLPaPM0F+Vurwz5DS5/OZcmWmzCDbi4mXRcw8TcZEkwcVV/GW/OKII6K2DAblstxQJm9/', 'x-amz-request-id': '60PMQPHGXV2RPRZ3', 'date': 'Wed, 04 Mar 2026 13:07:30 GMT', 'last-modified': 'Wed, 04 Mar 2026 12:37:35 GMT', 'etag': '"eb261d6b0fabe02009e7f456a3c77c81"', 'x-amz-server-side-encryption': 'AES256', 'accept-ranges': 'bytes', 'content-type': 'binary/octet-stream', 'content-length': '4532', 'server': 'AmazonS3'}, 'RetryAttempts': 0}, 'AcceptRanges': 'bytes', 'LastModified': datetime.datetime(2026, 3, 4, 12, 37, 35, tzinfo=tzutc()), 'ContentLength': 4532, 'ETag': '"eb261d6b0fabe02009e7f456a3c77c81"', 'ContentType': 'binary/octet-stream', 'ServerSideEncryption': 'AES256', 'Metadata': {}, 'Body': <botocore.response.StreamingBody object at 0x000001BC2107E710>}
[ 2026-03-04 18:37:26,213 ] root - INFO - Exited the load_model method of S3Operations class
[ 2026-03-04 18:37:26,213 ] root - INFO - Entered predict method of srcTruckModel class
[ 2026-03-04 18:37:26,213 ] root - INFO - Using the trained model to get predictions
[ 2026-03-04 18:37:26,254 ] root - INFO - Used the trained model to get predictions
[ 2026-03-04 18:38:24,816 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,817 ] multipart.multipart - DEBUG - Calling on_field_name with data[0:3]
[ 2026-03-04 18:38:24,817 ] multipart.multipart - DEBUG - Calling on_field_data with data[4:6]
[ 2026-03-04 18:38:24,817 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,817 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_name with data[7:16]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_data with data[17:18]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_name with data[19:33]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_data with data[34:35]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_name with data[36:51]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_data with data[52:53]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_name with data[54:62]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_data with data[63:64]
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,818 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_name with data[65:71]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_data with data[72:78]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_name with data[79:93]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_data with data[94:99]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_name with data[100:116]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_data with data[117:120]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_name with data[121:128]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_data with data[129:131]
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,819 ] multipart.multipart - DEBUG - Calling on_field_name with data[132:137]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_data with data[138:140]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_name with data[141:147]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_data with data[148:150]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_name with data[151:155]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_data with data[156:158]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_name with data[159:163]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_data with data[164:166]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_name with data[167:173]
[ 2026-03-04 18:38:24,820 ] multipart.multipart - DEBUG - Calling on_field_data with data[174:176]
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_name with data[177:181]
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_data with data[182:184]
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_name with data[185:188]
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_data with data[189:191]
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_name with data[192:199]
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_data with data[200:203]
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,821 ] multipart.multipart - DEBUG - Calling on_field_name with data[204:209]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_data with data[210:213]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_name with data[214:232]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_data with data[233:236]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_name with data[237:248]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_data with data[249:252]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_start with no data
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_name with data[253:270]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_data with data[271:275]
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_field_end with no data
[ 2026-03-04 18:38:24,822 ] multipart.multipart - DEBUG - Calling on_end with no data
[ 2026-03-04 18:38:24,837 ] root - INFO - customerDatafram has been created
[ 2026-03-04 18:38:24,838 ] root - INFO - Entered the load_model method of S3Operations class
[ 2026-03-04 18:38:24,838 ] root - INFO - Entered the get_file_object method of S3Operations class
[ 2026-03-04 18:38:24,838 ] root - INFO - Entered the get_bucket method of S3Operations class
[ 2026-03-04 18:38:24,838 ] boto3.resources.factory - DEBUG - Loading s3:Bucket
[ 2026-03-04 18:38:24,838 ] boto3.resources.model - DEBUG - Renaming Bucket attribute name
[ 2026-03-04 18:38:24,839 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.Bucket: calling handler <function lazy_call.<locals>._handler at 0x000001BC20B1EA70>
[ 2026-03-04 18:38:24,840 ] root - INFO - Exited the get_bucket method of S3Operations class
[ 2026-03-04 18:38:24,840 ] boto3.resources.collection - DEBUG - Calling paginated s3:list_objects with {'Bucket': 'ankan-customer-segmentation-bucket', 'Prefix': 'model.pkl'}
[ 2026-03-04 18:38:24,840 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function set_list_objects_encoding_type_url at 0x000001BC6D0AFC70>
[ 2026-03-04 18:38:24,840 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function validate_bucket_name at 0x000001BC6D0AE9E0>
[ 2026-03-04 18:38:24,840 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method S3RegionRedirector.redirect_from_cache of <botocore.utils.S3RegionRedirector object at 0x000001BC2132D7E0>>
[ 2026-03-04 18:38:24,840 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <bound method S3ArnParamHandler.handle_arn of <botocore.utils.S3ArnParamHandler object at 0x000001BC2132D7B0>>
[ 2026-03-04 18:38:24,840 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.ListObjects: calling handler <function generate_idempotent_uuid at 0x000001BC6D0AE830>
[ 2026-03-04 18:38:24,841 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_expect_header at 0x000001BC6D0AED40>
[ 2026-03-04 18:38:24,841 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <bound method S3RegionRedirector.set_request_url of <botocore.utils.S3RegionRedirector object at 0x000001BC2132D7E0>>
[ 2026-03-04 18:38:24,841 ] botocore.utils - DEBUG - Updating URI from https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url to https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url
[ 2026-03-04 18:38:24,841 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function add_recursion_detection_header at 0x000001BC6D0AE4D0>
[ 2026-03-04 18:38:24,841 ] botocore.hooks - DEBUG - Event before-call.s3.ListObjects: calling handler <function inject_api_version_header_if_needed at 0x000001BC6D0D40D0>
[ 2026-03-04 18:38:24,841 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=ListObjects) with params: {'url_path': '/ankan-customer-segmentation-bucket', 'query_string': {'prefix': 'model.pkl', 'encoding-type': 'url'}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource'}, 'body': b'', 'url': 'https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url', 'context': {'client_region': 'ap-south-1', 'client_config': <botocore.config.Config object at 0x000001BC2132CD60>, 'has_streaming_input': False, 'auth_type': None, 'encoding_type_auto_set': True, 'signing': {'region': 'ap-southeast-2', 'bucket': 'ankan-customer-segmentation-bucket', 'endpoint': 'https://s3.ap-southeast-2.amazonaws.com'}}}
[ 2026-03-04 18:38:24,841 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001BC2132CAC0>>
[ 2026-03-04 18:38:24,841 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <bound method S3EndpointSetter.set_signer of <botocore.utils.S3EndpointSetter object at 0x000001BC2132D8D0>>
[ 2026-03-04 18:38:24,842 ] botocore.hooks - DEBUG - Event choose-signer.s3.ListObjects: calling handler <function set_operation_specific_signer at 0x000001BC6D0AE710>
[ 2026-03-04 18:38:24,842 ] botocore.hooks - DEBUG - Event before-sign.s3.ListObjects: calling handler <bound method S3EndpointSetter.set_endpoint of <botocore.utils.S3EndpointSetter object at 0x000001BC2132D8D0>>
[ 2026-03-04 18:38:24,842 ] botocore.utils - DEBUG - Checking for DNS compatible bucket for: https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket?prefix=model.pkl&encoding-type=url
[ 2026-03-04 18:38:24,842 ] botocore.utils - DEBUG - URI updated to: https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/?prefix=model.pkl&encoding-type=url
[ 2026-03-04 18:38:24,842 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-04 18:38:24,842 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/
encoding-type=url&prefix=model.pkl
host:ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260304T130824Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-04 18:38:24,843 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260304T130824Z
20260304/ap-southeast-2/s3/aws4_request
5aacedf55f3311a82e114bff9531e60f94ca426c36c8a546d104128659e301b8
[ 2026-03-04 18:38:24,843 ] botocore.auth - DEBUG - Signature:
4c44a243bbcec2ff01dac4e061dddc0b07fd1456c1ab3f0cd5dcd8ae4151801c
[ 2026-03-04 18:38:24,843 ] botocore.hooks - DEBUG - Event request-created.s3.ListObjects: calling handler <function add_retry_headers at 0x000001BC6D0D4790>
[ 2026-03-04 18:38:24,843 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=False, method=GET, url=https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/?prefix=model.pkl&encoding-type=url, headers={'User-Agent': b'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'X-Amz-Date': b'20260304T130824Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIA5OGYVVGOYWO22LU3/20260304/ap-southeast-2/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=4c44a243bbcec2ff01dac4e061dddc0b07fd1456c1ab3f0cd5dcd8ae4151801c', 'amz-sdk-invocation-id': b'd277d1e7-3c76-46a7-8451-55d7643f291f', 'amz-sdk-request': b'attempt=1'}>
[ 2026-03-04 18:38:24,843 ] botocore.httpsession - DEBUG - Certificate path: C:\Users\ankan\Downloads\Customer-Categorizer\venv\lib\site-packages\certifi\cacert.pem
[ 2026-03-04 18:38:24,844 ] urllib3.connectionpool - DEBUG - Resetting dropped connection: ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com
[ 2026-03-04 18:38:25,492 ] urllib3.connectionpool - DEBUG - https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com:443 "GET /?prefix=model.pkl&encoding-type=url HTTP/1.1" 200 None
[ 2026-03-04 18:38:25,493 ] botocore.parsers - DEBUG - Response headers: {'x-amz-id-2': '40xfazguXEYtOUU4eQkJSmlKjRzU/mxIGaz3GiOWH/CFiPA8Qbs2XBoqMK21Fx8a+fd86ltFDhvq1UXD+x8cxrXQPj8mTKa3', 'x-amz-request-id': '97EWEG24HF8CHDFS', 'Date': 'Wed, 04 Mar 2026 13:08:29 GMT', 'x-amz-bucket-region': 'ap-southeast-2', 'Content-Type': 'application/xml', 'Transfer-Encoding': 'chunked', 'Server': 'AmazonS3'}
[ 2026-03-04 18:38:25,493 ] botocore.parsers - DEBUG - Response body:
b'<?xml version="1.0" encoding="UTF-8"?>\n<ListBucketResult xmlns="http://s3.amazonaws.com/doc/2006-03-01/"><Name>ankan-customer-segmentation-bucket</Name><Prefix>model.pkl</Prefix><Marker></Marker><MaxKeys>1000</MaxKeys><EncodingType>url</EncodingType><IsTruncated>false</IsTruncated><Contents><Key>model.pkl</Key><LastModified>2026-03-04T12:37:35.000Z</LastModified><ETag>&quot;eb261d6b0fabe02009e7f456a3c77c81&quot;</ETag><ChecksumAlgorithm>CRC64NVME</ChecksumAlgorithm><ChecksumType>FULL_OBJECT</ChecksumType><Size>4532</Size><Owner><ID>f72f0e30c7050900838cece95ec97cd9e8c06408d898bb6edd0ce8658839f86e</ID></Owner><StorageClass>STANDARD</StorageClass></Contents></ListBucketResult>'
[ 2026-03-04 18:38:25,494 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <botocore.retryhandler.RetryHandler object at 0x000001BC2132D720>
[ 2026-03-04 18:38:25,494 ] botocore.retryhandler - DEBUG - No retry needed.
[ 2026-03-04 18:38:25,494 ] botocore.hooks - DEBUG - Event needs-retry.s3.ListObjects: calling handler <bound method S3RegionRedirector.redirect_from_error of <botocore.utils.S3RegionRedirector object at 0x000001BC2132D7E0>>
[ 2026-03-04 18:38:25,494 ] botocore.hooks - DEBUG - Event after-call.s3.ListObjects: calling handler <function decode_list_object at 0x000001BC6D0AFD00>
[ 2026-03-04 18:38:25,495 ] boto3.resources.factory - DEBUG - Loading s3:ObjectSummary
[ 2026-03-04 18:38:25,495 ] boto3.resources.model - DEBUG - Renaming ObjectSummary attribute key
[ 2026-03-04 18:38:25,496 ] botocore.hooks - DEBUG - Event creating-resource-class.s3.ObjectSummary: calling handler <function lazy_call.<locals>._handler at 0x000001BC20B1EB90>
[ 2026-03-04 18:38:25,496 ] root - INFO - Exited the get_file_object method of S3Operations class
[ 2026-03-04 18:38:25,496 ] root - INFO - Entered the read_object method of S3Operations class
[ 2026-03-04 18:38:25,496 ] root - INFO - Exited the read_object method of S3Operations class
[ 2026-03-04 18:38:25,496 ] boto3.resources.action - DEBUG - Calling s3:get_object with {'Bucket': 'ankan-customer-segmentation-bucket', 'Key': 'model.pkl'}
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function sse_md5 at 0x000001BC6D0AEA70>
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function validate_bucket_name at 0x000001BC6D0AE9E0>
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method S3RegionRedirector.redirect_from_cache of <botocore.utils.S3RegionRedirector object at 0x000001BC2132D7E0>>
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <bound method S3ArnParamHandler.handle_arn of <botocore.utils.S3ArnParamHandler object at 0x000001BC2132D7B0>>
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-parameter-build.s3.GetObject: calling handler <function generate_idempotent_uuid at 0x000001BC6D0AE830>
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_expect_header at 0x000001BC6D0AED40>
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <bound method S3RegionRedirector.set_request_url of <botocore.utils.S3RegionRedirector object at 0x000001BC2132D7E0>>
[ 2026-03-04 18:38:25,497 ] botocore.utils - DEBUG - Updating URI from https://s3.ap-south-1.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl to https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function add_recursion_detection_header at 0x000001BC6D0AE4D0>
[ 2026-03-04 18:38:25,497 ] botocore.hooks - DEBUG - Event before-call.s3.GetObject: calling handler <function inject_api_version_header_if_needed at 0x000001BC6D0D40D0>
[ 2026-03-04 18:38:25,498 ] botocore.endpoint - DEBUG - Making request for OperationModel(name=GetObject) with params: {'url_path': '/ankan-customer-segmentation-bucket/model.pkl', 'query_string': {}, 'method': 'GET', 'headers': {'User-Agent': 'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource'}, 'body': b'', 'url': 'https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl', 'context': {'client_region': 'ap-south-1', 'client_config': <botocore.config.Config object at 0x000001BC2132CD60>, 'has_streaming_input': False, 'auth_type': None, 'signing': {'region': 'ap-southeast-2', 'bucket': 'ankan-customer-segmentation-bucket', 'endpoint': 'https://s3.ap-southeast-2.amazonaws.com'}}}
[ 2026-03-04 18:38:25,498 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <bound method RequestSigner.handler of <botocore.signers.RequestSigner object at 0x000001BC2132CAC0>>
[ 2026-03-04 18:38:25,498 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <bound method S3EndpointSetter.set_signer of <botocore.utils.S3EndpointSetter object at 0x000001BC2132D8D0>>
[ 2026-03-04 18:38:25,498 ] botocore.hooks - DEBUG - Event choose-signer.s3.GetObject: calling handler <function set_operation_specific_signer at 0x000001BC6D0AE710>
[ 2026-03-04 18:38:25,498 ] botocore.hooks - DEBUG - Event before-sign.s3.GetObject: calling handler <bound method S3EndpointSetter.set_endpoint of <botocore.utils.S3EndpointSetter object at 0x000001BC2132D8D0>>
[ 2026-03-04 18:38:25,498 ] botocore.utils - DEBUG - Checking for DNS compatible bucket for: https://s3.ap-southeast-2.amazonaws.com/ankan-customer-segmentation-bucket/model.pkl
[ 2026-03-04 18:38:25,498 ] botocore.utils - DEBUG - URI updated to: https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/model.pkl
[ 2026-03-04 18:38:25,499 ] botocore.auth - DEBUG - Calculating signature using v4 auth.
[ 2026-03-04 18:38:25,499 ] botocore.auth - DEBUG - CanonicalRequest:
GET
/model.pkl

host:ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com
x-amz-content-sha256:e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
x-amz-date:20260304T130825Z

host;x-amz-content-sha256;x-amz-date
e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
[ 2026-03-04 18:38:25,499 ] botocore.auth - DEBUG - StringToSign:
AWS4-HMAC-SHA256
20260304T130825Z
20260304/ap-southeast-2/s3/aws4_request
efbad351fb98523544c2e7c173bc0b64218d0859ab07f93a4a454f94700cd7f3
[ 2026-03-04 18:38:25,499 ] botocore.auth - DEBUG - Signature:
ab0d6e3a3c24a07268a82c66f857077e2da9aaf330f43254c72fd666dd07ba62
[ 2026-03-04 18:38:25,499 ] botocore.hooks - DEBUG - Event request-created.s3.GetObject: calling handler <function add_retry_headers at 0x000001BC6D0D4790>
[ 2026-03-04 18:38:25,499 ] botocore.endpoint - DEBUG - Sending http request: <AWSPreparedRequest stream_output=True, method=GET, url=https://ankan-customer-segmentation-bucket.s3.ap-southeast-2.amazonaws.com/model.pkl, headers={'User-Agent': b'Boto3/1.24.84 Python/3.10.11 Windows/10 Botocore/1.27.96 Resource', 'X-Amz-Date': b'20260304T130825Z', 'X-Amz-Content-SHA256': b'e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855', 'Authorization': b'AWS4-HMAC-SHA256 Credential=AKIA5OGYVVGOYWO22LU3/20260304/ap-southeast-2/s3/aws4_request, SignedHeaders=host;x-amz-content-sha256;x-amz-date, Signature=ab0d6e3a3c24a07268a82c66f857077e2da9aaf330f43254c72fd666dd07ba62', 'amz-sdk-invocation-id': b'52d2ef8d-d224-4f3a-bf0c-ed960cf62023', 'amz-sdk-request': b'attempt=1'}>
